trajectory_id,client_id,coach_id,start_date,n_sessions,completed,dropout_reason,satisfaction_1_10,goal_achievement_1_10,evaluation_completed,rematch_requested,evaluation_comment
T01279,K01683,C0082,2025-09-05,11,True,,5.0,6.0,True,False,Beperkte tevredenheid en doelrealisatie; het traject heeft slechts gedeeltelijk aan de verwachtingen voldaan.
T01280,K01975,C0071,2025-09-05,3,False,external-coach,6.0,8.0,True,False,Traject voortijdig gestopt wegens overstap naar externe coach; doelrealisatie was in progress met redelijke voortgang.
T01281,K01883,C0088,2025-09-05,4,True,,5.0,7.0,True,False,Matige tevredenheid maar redelijke doelrealisatie; het traject heeft enige waarde opgeleverd ondanks kritische noten.
T01282,K02259,C0077,2025-09-05,6,True,,,,False,True,
T01283,K01720,C0017,2025-09-06,6,True,,,,False,False,
T01284,K01702,C0058,2025-09-06,9,True,,4.0,7.0,True,True,Lage tevredenheid ondanks behoorlijke doelrealisatie; de coachee voelde zich niet goed ondersteund in het proces.
T01285,K02252,C0025,2025-09-06,11,True,,,,False,True,
T01286,K02008,C0114,2025-09-07,7,True,,3.0,8.0,True,False,Onvoldoende tevredenheid en samenwerkingservaring ondanks doelbereik; de relatie was niet ideaal ondanks concrete resultaten.
T01287,K01910,C0112,2025-09-09,3,False,no-longer-wanted,,,False,False,
T01288,K02361,C0001,2025-09-09,9,True,,6.0,6.0,True,False,Neutraal traject met gelijke scores; zowel tevredenheid als doelrealisatie waren matig en uitblijven.
T01289,K01517,C0049,2025-09-10,13,True,,8.0,5.0,True,False,Goede tevredenheid maar beperkte doelrealisatie; de coachee waardeert de begeleiding maar concrete doelen zijn minder behaald.
T01290,K02398,C0044,2025-09-10,4,True,,6.0,9.0,True,False,Goed traject met hoge doelrealisatie; de coachee is tevreden en heeft substantiële vooruitgang geboekt.
T01291,K02067,C0088,2025-09-10,7,True,,7.0,10.0,True,False,Uitstekend traject met volledige doelrealisatie en goede tevredenheid; zeer succesvolle samenwerking met concrete resultaten.
T01292,K01823,C0002,2025-09-11,6,False,disappeared,7.0,9.0,True,True,Traject onderbroken door onverwachte omstandigheden; doelrealisatie was in voorbereiding met positieve voortgang.
T01293,K02173,C0021,2025-09-11,2,False,other,4.0,5.0,True,True,Traject voortijdig gestopt met lage tevredenheid en doelrealisatie; de samenwerking heeft niet goed kunnen landen.
T01294,K01958,C0007,2025-09-12,8,True,,6.0,8.0,True,False,"De doelstellingen zijn goed gerealiseerd, maar de tevredenheid over het traject zelf had hoger kunnen zijn. Een solide afronding met ruimte voor verbetering in de begeleiding."
T01295,K02236,C0040,2025-09-12,5,True,,,,False,True,
T01296,K02212,C0058,2025-09-12,3,False,no-longer-wanted,7.0,7.0,True,False,"Het traject is voortijdig beëindigd omdat de coachee het niet langer wenste voort te zetten, ondanks redelijke voortgang op beide gebieden."
T01297,K01667,C0103,2025-09-14,6,True,,6.0,6.0,True,False,Het traject is afgerond met matige resultaten; zowel tevredenheid als doelrealisatie bleven onder de verwachtingen.
T01298,K01765,C0114,2025-09-14,3,True,,,,False,False,
T01299,K02112,C0119,2025-09-14,5,True,,,,False,True,
T01300,K02048,C0048,2025-09-14,6,True,,,,False,False,
T01301,K02319,C0034,2025-09-15,10,True,,5.0,9.0,True,False,"Ondanks beperkte tevredenheid over het proces zijn de doelstellingen uitstekend gerealiseerd, wat aantoont dat resultaten soms meer spreken dan ervaring."
T01302,K01921,C0072,2025-09-15,8,True,,7.0,9.0,True,False,Een succesvol traject met goede tevredenheid en sterke doelrealisatie; de coachee heeft concrete vooruitgang geboekt.
T01303,K01546,C0099,2025-09-15,4,False,external-coach,,,False,True,
T01304,K02172,C0025,2025-09-15,7,True,,4.0,7.0,True,False,"De doelrealisatie is redelijk, maar de lage tevredenheid wijst op onvoldoende afstemming tussen verwachtingen en uitvoering."
T01305,K02256,C0063,2025-09-16,11,True,,,,False,False,
T01306,K01749,C0024,2025-09-17,8,True,,8.0,10.0,True,False,Uitstekend traject met volledige doelrealisatie en hoge tevredenheid; een voorbeeldcasus van succesvol coaching.
T01307,K02255,C0062,2025-09-17,10,True,,7.0,8.0,True,False,Een goed afgerond traject met goede tevredenheid en solide doelrealisatie; de coachee is tevreden met de voortgang.
T01308,K01778,C0006,2025-09-18,10,True,,6.0,7.0,True,False,Het traject is afgerond met redelijke resultaten en matige tevredenheid; verdere aandacht voor coaching-kwaliteit is wenselijk.
T01309,K02110,C0008,2025-09-18,6,True,,5.0,7.0,True,True,"Hoewel de doelstellingen redelijk zijn gerealiseerd, was de tevredenheid beperkt; communicatie en aanpak zouden beter kunnen aansluiten."
T01310,K01775,C0104,2025-09-18,4,True,,5.0,8.0,True,False,"De doelstellingen zijn goed bereikt, maar de lage tevredenheid suggereert dat het proces beter had kunnen worden ervaren."
T01311,K01659,C0083,2025-09-18,8,True,,8.0,9.0,True,False,Een sterk traject met hoge tevredenheid en uitstekende doelrealisatie; de coachee voelt zich goed ondersteund en heeft concrete resultaten bereikt.
T01312,K02061,C0052,2025-09-19,11,True,,4.0,8.0,True,True,Ondanks lage tevredenheid zijn de doelen behoorlijk gerealiseerd; meer aandacht voor de ervaringswereld van de coachee zou helpen.
T01313,K02409,C0103,2025-09-20,9,True,,6.0,9.0,True,False,"Sterke doelrealisatie ondanks matige tevredenheid; de coachee heeft inhoudelijk veel bereikt, maar voelde zich niet altijd goed begrepen."
T01314,K01577,C0069,2025-09-20,2,False,disappeared,,,False,False,
T01315,K01520,C0084,2025-09-21,3,False,disappeared,,,False,False,
T01316,K01875,C0072,2025-09-21,7,True,,4.0,8.0,True,False,Lage tevredenheid met redelijke doelrealisatie wijst op een mismatch tussen proces en resultaat; reflectie op aanpak is nodig.
T01317,K01514,C0047,2025-09-21,14,True,,6.0,8.0,True,False,Een redelijk succesvol traject met matige tevredenheid maar goede doelrealisatie; de coachee heeft vooruitgang geboekt.
T01318,K01962,C0094,2025-09-23,7,True,,,,False,False,
T01319,K02019,C0019,2025-09-23,7,True,,,,False,False,
T01320,K01845,C0052,2025-09-23,5,False,disappeared,,,False,False,
T01321,K01625,C0113,2025-09-24,6,True,,4.0,8.0,True,True,Lage tevredenheid ondanks redelijke doelrealisatie; de coachee zou meer waardering voor het proces hebben willen voelen.
T01322,K02226,C0103,2025-09-25,10,True,,8.0,8.0,True,False,Een aangenaam en effectief traject met gelijke hoge scores voor tevredenheid en doelrealisatie; een evenwichtig succesverhaal.
T01323,K01716,C0107,2025-09-26,7,True,,4.0,6.0,True,True,Lage tevredenheid en matige doelrealisatie duiden op onvoldoende samenwerking of aansluiting; kritische evaluatie van het traject is gewenst.
T01324,K01735,C0085,2025-09-27,13,True,,6.0,8.0,True,False,Het traject is afgerond met redelijke tevredenheid en goed bereikte doelstellingen; een stabiel resultaat.
T01325,K02156,C0005,2025-09-27,5,True,,7.0,8.0,True,False,Fijne samenwerking met goede voortgang; de doelen zijn solide bereikt en u bent tevreden over het traject.
T01326,K02177,C0119,2025-09-27,4,False,no-longer-wanted,6.0,10.0,True,False,"De doelstellingen waren duidelijk en zijn volledig gerealiseerd, maar de samenwerking heeft niet volledig aan verwachtingen voldaan."
T01327,K02087,C0084,2025-09-27,9,True,,6.0,8.0,True,False,"Het traject is afgerond met redelijke doelrealisatie, hoewel er nog ruimte was voor meer tevredenheid."
T01328,K01688,C0114,2025-09-27,2,False,other,5.0,7.0,True,False,"Het traject is voortijdig beëindigd; hoewel enkele doelen zijn bereikt, paste de aanpak niet optimaal bij uw wensen."
T01329,K01785,C0017,2025-09-27,8,True,,6.0,7.0,True,False,Het traject is succesvol afgerond met acceptabele voortgang op beide vlakken.
T01330,K02267,C0110,2025-09-27,5,True,,,,False,False,
T01331,K02277,C0010,2025-10-01,4,False,disappeared,,,False,True,
T01332,K01737,C0068,2025-10-01,3,False,no-longer-wanted,5.0,9.0,True,True,Ondanks sterke doelrealisatie heeft u besloten het traject voortijdig af te sluiten; de samenwerking sloot onvoldoende aan.
T01333,K02309,C0025,2025-10-01,3,False,disappeared,,,False,False,
T01334,K01982,C0070,2025-10-01,13,True,,4.0,5.0,True,True,Het traject is afgerond maar heeft niet optimaal aan verwachtingen voldaan; beide scores geven aan dat aanpassingen nodig waren.
T01335,K01584,C0090,2025-10-02,7,True,,5.0,7.0,True,False,"Het traject is afgerond met matige resultaten; de doelen zijn gedeeltelijk bereikt, maar meer inzet had voordeel gehad."
T01336,K02216,C0116,2025-10-02,2,False,disappeared,,,False,False,
T01337,K02431,C0050,2025-10-03,8,True,,7.0,8.0,True,False,Goed afgerond traject met sterke doelrealisatie en tevredenheid over de samenwerking.
T01338,K02291,C0013,2025-10-03,3,False,external-coach,,,False,True,
T01339,K02308,C0099,2025-10-05,9,True,,,,False,False,
T01340,K02101,C0047,2025-10-05,5,True,,5.0,6.0,True,False,Het traject is afgerond maar beide scores wijzen op beperkte voortgang; meer afstemming had beter uitgepakt.
T01341,K02444,C0098,2025-10-06,10,True,,6.0,7.0,True,False,"Het traject is afgerond met acceptabele doelrealisatie, hoewel de tevredenheid matig bleef."
T01342,K02442,C0117,2025-10-06,11,True,,5.0,8.0,True,True,"Hoewel de tevredenheid matig was, zijn de doelen toch goed gerealiseerd en is het traject succesvol afgerond."
T01343,K01660,C0053,2025-10-06,9,True,,4.0,6.0,True,False,Het traject is afgerond met beperkte tevredenheid en matige doelrealisatie; meer structuur zou hebben geholpen.
T01344,K01957,C0032,2025-10-07,4,True,,2.0,8.0,True,True,Ondanks goede doelrealisatie was u weinig tevreden over het traject; de samenwerking sloot niet goed aan.
T01345,K01624,C0103,2025-10-09,3,False,disappeared,,,False,False,
T01346,K01689,C0003,2025-10-09,7,True,,4.0,6.0,True,False,Het traject is afgerond maar beide scores waren laag; de afstemming en voortgang bleven achter bij verwachtingen.
T01347,K01826,C0047,2025-10-10,6,True,,5.0,8.0,True,False,"Het traject is succesvol afgerond met goede doelrealisatie, hoewel de tevredenheid nog kon stijgen."
T01348,K02113,C0094,2025-10-10,6,True,,,,False,True,
T01349,K02394,C0108,2025-10-10,4,True,,5.0,7.0,True,False,"Het traject is afgerond met redelijke doelrealisatie, maar u was niet volledig tevreden over het verloop."
T01350,K02357,C0084,2025-10-10,10,True,,,,False,False,
T01351,K01527,C0101,2025-10-11,5,True,,4.0,8.0,True,False,"Goedemiddelde doelrealisatie bereikt, maar uw tevredenheid bleef achter; meer aandacht voor uw feedback zou helpen."
T01352,K01904,C0069,2025-10-11,7,True,,4.0,7.0,True,True,"Het traject is afgerond met beperkte tevredenheid, ondanks redelijke voortgang naar de doelen."
T01353,K02042,C0072,2025-10-11,11,True,,,,False,False,
T01354,K02047,C0108,2025-10-11,4,False,no-longer-wanted,,,False,True,
T01355,K02050,C0035,2025-10-11,4,False,disappeared,,,False,True,
T01356,K02421,C0114,2025-10-12,9,True,,6.0,9.0,True,False,Uitstekend afgerond traject met sterke doelrealisatie en goede tevredenheid over de samenwerking.
T01357,K01513,C0006,2025-10-12,10,True,,,,False,True,
T01358,K02354,C0066,2025-10-12,6,True,,,,False,False,
T01359,K02275,C0072,2025-10-13,6,True,,,,False,True,
T01360,K02351,C0067,2025-10-13,9,True,,5.0,9.0,True,False,"De doelstellingen zijn goed behaald, maar de tevredenheid bleef achter bij verwachting; mogelijk was de aanpak niet helemaal afgestemd op persoonlijke behoeften."
T01361,K01877,C0094,2025-10-14,7,True,,,,False,False,
T01362,K01945,C0080,2025-10-14,11,True,,6.0,9.0,True,False,"Solide resultaten met sterke doelrealisatie, hoewel de ervaring tijdens het traject gemiddeld werd ervaren; meer afstemming zou kunnen helpen."
T01363,K02300,C0034,2025-10-15,9,True,,5.0,8.0,True,False,"De doelstellingen zijn goed gerealiseerd, maar de overall tevredenheid was matig; inhoudelijk gezien is het traject geslaagd."
T01364,K01571,C0106,2025-10-15,17,True,,7.0,9.0,True,False,Uitstekende doelrealisatie met goede tevredenheid; dit was een positief traject met duidelijke vooruitgang.
T01365,K01521,C0047,2025-10-15,6,True,,4.0,8.0,True,True,"Ondanks lage tevredenheid zijn de doelen substantieel behaald; de procesmatige ervaring kon beter, maar de inhoudelijke resultaten zijn sterk."
T01366,K02223,C0084,2025-10-16,7,True,,,,False,False,
T01367,K01862,C0080,2025-10-17,11,True,,,,False,False,
T01368,K01814,C0059,2025-10-17,9,True,,4.0,7.0,True,False,Het traject laat een gemengd beeld zien met beperkte tevredenheid en matige doelrealisatie; verdere inspanning of andere aanpak lijkt nodig.
T01369,K01800,C0089,2025-10-17,11,True,,8.0,9.0,True,False,Excellent traject met hoge tevredenheid en sterke doelrealisatie; een erg positieve en productieve samenwerking.
T01370,K01903,C0015,2025-10-18,5,True,,5.0,8.0,True,False,"Goed bereikt doel met matige tevredenheid; de resultaten zijn er, maar de beleving ervan had beter gekund."
T01371,K01729,C0066,2025-10-18,5,False,external-coach,6.0,6.0,True,False,Het traject is voortijdig beëindigd vanwege wisseling van coach; doelrealisatie en tevredenheid waren evenwichtig maar onvoldoende om door te gaan.
T01372,K01966,C0101,2025-10-18,12,True,,6.0,7.0,True,False,Redelijke voortgang in zowel doelrealisatie als tevredenheid; een solide traject met acceptabele resultaten.
T01373,K02007,C0023,2025-10-18,3,False,no-longer-wanted,4.0,4.0,True,True,Het traject is vroegtijdig stopgezet omdat de coachee dit niet langer wenste; noch doelrealisatie noch tevredenheid waren hoog genoeg om voort te zetten.
T01374,K01644,C0056,2025-10-19,10,True,,,,False,False,
T01375,K02432,C0072,2025-10-19,15,True,,6.0,9.0,True,False,Sterk traject met uitstekende doelrealisatie en voldoende tevredenheid; de resultaten wegen op tegen de matige beleving.
T01376,K02232,C0067,2025-10-19,13,True,,,,False,False,
T01377,K01795,C0114,2025-10-19,6,True,,3.0,8.0,True,False,"Ondanks zeer lage tevredenheid zijn de doelen goed gerealiseerd; mogelijk was het proces zwaar, maar het resultaat is duidelijk aanwezig."
T01378,K02158,C0039,2025-10-20,12,True,,,,False,False,
T01379,K02154,C0088,2025-10-22,9,True,,6.0,6.0,True,False,Evenwichtig traject met matige scores op beide assen; acceptabele voortgang zonder uitblinkers.
T01380,K01728,C0052,2025-10-23,4,False,disappeared,,,False,False,
T01381,K01544,C0102,2025-10-23,7,True,,6.0,7.0,True,False,Redelijke voortgang met gelijke tevredenheid en doelrealisatie; een gemiddeld positief traject.
T01382,K01574,C0107,2025-10-24,9,True,,6.0,5.0,True,False,Matige doelrealisatie ondanks redelijke tevredenheid; de verwachtingen zijn niet volledig waargemaakt.
T01383,K01912,C0071,2025-10-24,7,True,,4.0,6.0,True,True,Beperkte voortgang met lage tevredenheid en matige doelrealisatie; dit traject kon sterker.
T01384,K02316,C0047,2025-10-24,10,True,,6.0,9.0,True,False,Uitstekende doelrealisatie met voldoende tevredenheid; ondanks lagere beleving zijn de resultaten zeer sterk.
T01385,K01533,C0017,2025-10-25,7,True,,7.0,6.0,True,False,"Goede tevredenheid maar matige doelrealisatie; het proces verliep aangenaam, maar inhoudelijk rendement was beperkt."
T01386,K01955,C0030,2025-10-27,8,True,,5.0,9.0,True,False,Sterke doelrealisatie ondanks matige tevredenheid; objectief gezien zijn de resultaten uitstekend bereikt.
T01387,K01804,C0061,2025-10-27,2,False,no-longer-wanted,5.0,8.0,True,False,"Het traject is voortijdig beëindigd omdat de coachee het niet langer wenste, ondanks dat de doelstelling grotendeels werd bereikt (8/10). De tevredenheid bleef echter matig (5/10), wat suggereert dat de aansluiting niet optimaal was."
T01388,K01847,C0070,2025-10-27,3,False,no-longer-wanted,,,False,True,
T01389,K01942,C0050,2025-11-01,11,True,,7.0,8.0,True,False,Een geslaagd traject met goede doelrealisatie (8/10) en redelijke tevredenheid (7/10). De coachee heeft de gestelde doelen goed weten te bereiken.
T01390,K02099,C0104,2025-11-04,10,True,,4.0,6.0,True,False,Dit traject laat tegenvallende resultaten zien: zowel tevredenheid als doelrealisatie bleven beneden verwachting (respectievelijk 4/10 en 6/10). Evaluatie van aanpak is aanbevolen.
T01391,K01968,C0058,2025-11-05,2,False,external-coach,,,False,False,
T01392,K02220,C0114,2025-11-05,11,True,,,,False,False,
T01393,K02376,C0110,2025-11-06,6,True,,6.0,7.0,True,False,"Een matig geslaagd traject met afdoende doelrealisatie (7/10) en gemiddelde tevredenheid (6/10). De coachee heeft stappen gezet, maar de beleving ervan was niet uitbundig."
T01394,K01979,C0073,2025-11-06,13,True,,6.0,8.0,True,False,"Een positief afgerond traject met sterke doelrealisatie (8/10), hoewel de tevredenheid matig was (6/10). Dit duidt op resultaatgerichtheid ondanks wat reservaties."
T01395,K01691,C0044,2025-11-07,3,True,,6.0,7.0,True,False,Een bevredigend traject met goede voortgang op de gestelde doelen (7/10) en gemiddelde tevredenheid (6/10). De coachee heeft zich goed kunnen ontwikkelen.
T01396,K01828,C0111,2025-11-07,8,True,,6.0,8.0,True,True,Een positief traject met sterke doelrealisatie (8/10) en gemiddelde tevredenheid (6/10). De focus op doelbereik is duidelijk succesvol geweest.
T01397,K01969,C0098,2025-11-07,11,True,,,,False,False,
T01398,K02193,C0019,2025-11-07,3,False,disappeared,,,False,False,
T01399,K01598,C0097,2025-11-08,4,False,external-coach,5.0,8.0,True,True,"Het traject is voortijdig afgebroken door overstap naar een externe coach, hoewel de doelrealisatie goed liep (8/10). De tevredenheid was matig (5/10)."
T01400,K01600,C0013,2025-11-09,6,True,,5.0,9.0,True,False,"Uitstekende doelrealisatie (9/10) vormt het hoogtepunt van dit traject, hoewel de tevredenheid matig was (5/10). Een resultaatgericht en effectief traject."
T01401,K01507,C0006,2025-11-10,2,False,external-coach,,,False,False,
T01402,K02386,C0050,2025-11-10,8,True,,,,False,False,
T01403,K02131,C0085,2025-11-11,10,True,,9.0,8.0,True,False,Een zeer geslaagd traject met hoge tevredenheid (9/10) en goede doelrealisatie (8/10). De coachee was duidelijk tevreden met het traject en de behaalde vooruitgang.
